split,V,A,D,text,Basic_Emotions
train,0.8,0.4,0.6,Det Syntetiske Parti arbejder for at afvikle indkomstskatten over en årrække således at den enkelte selv kan beholde hele sin indkomst. Indkomstskatten afvikles ved først og fremmest at hæve den skattefri bundgrænse år for år – det første år til  60.000 kr.,happiness
train,0.5,0.5,0.0,"Det Syntetiske Parti vil nemlig gøre alt hvad vi kan for at vende den triste udvikling. Vi vil skære ned på rapportering, evaluering, analyser og regneark således at DE får tid til at udføre det arbejde, som DE er ansat til - i stedet for at bruge tid bag en computerskærm - eller kæmpe med krøllet papir i en printer. Så kan vi også skære ned på antallet af akademikere og højtlønnede IT-konsulenter i kommunerne. Det giver flere penge til mere personale med direkte borgerkontakt - så opgaverne igen kan løses i et fornuftigt tempo. Vi vil også rulle den såkaldte reform af folkeskolen tilbage - så de lange skoledage afskaffes. Det vil igen give lærerne ro til at forberede næste dags undervisning - samtidig med at børnene igen får tid til mere afveksling i deres fritid.",sadness
train,0.2,0.6,-0.4,"Det Syntetiske Parti vil genskabe det danske velfærdssamfund, for det har været under voldsomt pres i lange, lange tider - takket være politikere, som har vendt ryggen til en stor del af den danske befolkning. Vi vil rulle mange af de seneste reformer tilbage - for vi mener at reformerne har været mere til skade end til gavn herhjemme.",anger
train,0.5,-0.5,0.5,"Det Syntetiske Parti er et økonomisk ansvarligt parti, så vi vil skaffe pengene fra de dele af samfundet, som har \""kørt på frihjul\"" i lang tid - takket være politikere, som hovedsagelig er højtlønnede akademikere. Vi har fokus på fonde, hvor oceaner af penge er gemt væk - og på banker, som slap forbløffende billigt fra finanskrisen.",disgust
train,0.0,-0.5,0.5,"Det Syntetiske Parti vil stoppe private firmaers \""meningsløse aktivering\"" af ledige - f.eks. ved kurser a.la. \""find din indre pipfugl\"" - eller fire til seks uger lange kurser i jobsøgning.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti bliver ofte spurgt om vi ligger mellem Socialdemokratiet og de Radikale. Og vi må igen og igen svare at det gør vi heller ikke. En af vores vigtigste mærkesager er nemlig at tvinge store finansielle virksomheder til at blive opsplittet svarende til deres forskellige funktioner (almindelig bankvirksomhed, pensions- og forsikringsvirksomhed, realkredit, spekulation i aktie- og valutakurser o.s.v.) ligesom at vi vil sætte grænser for hvor stor den enkelte virksomhed kan være. Dette vil skærme det øvrige samfund fra konsekvenserne af spekulationsdrevne bankkrak. For den nævnte sammenblanding medførte netop behovet for bankpakker i USA (betalt af skatteyderne) for her startede krisen i 2008.",disgust
train,0.8,0.6,0.7,"Det Syntetiske Parti vil være meget venlige over for de virksomheder, som efter vores opfattelse yder et stort og værdifuldt bidrag til det danske samfund. For eksempel : Novo, LEGO, Danfoss, Grundfoss, Haldor Topsøe - og heldigvis mange, mange andre. Og vi vil ikke kun være flinke over for store virksomheder - vi vil gå hele vejen til den enkelte selvstændige erhvervsdrivende, som må arbejde hårdt for at få hverdagen til at hænge sammen. Men reklamebureauer, konsulentfirmaer, finansielle virksomheder, ejendomsmæglere, advokater, fonde, medievirksomheder og jordspekulanter - de skal ikke forvente det helt store fra vores side. Men den type virksomheder har Venstre og de Konservative reelt set ligget på knæ for gennem lang, lang tid.",happiness
train,-0.5,-0.8,0.3,"Det Syntetiske Parti vil gøre alt for at afskaffe forskellige IT-systemer til effektivitetskontrol og rapportering - og vi vil bestemt ikke glemme at få afskediget de højtlønnede IT-konsulenter og mellemledere, som har opbygget og vedligeholdt overvågningssystemerne - og brugt masser af tid på at analysere og følge op på de resultater, som systemerne har spyttet ud. Og så skal de sparede penge bruges til ansætte flere \""varme hænder\"" igen - til gavn for de egentlige arbejdsopgaver.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti mener selv, at vi er i stand til at tilbyde de helt almindelige danskere en bedre hverdag - på bekostning af dem, som er blevet begunstiget i årevis. Og det vil kunne ske ret hurtigt - med en række simple løsninger, som er beskrevet på denne hjemmeside. Ligesom at vi klart melder ud, hvor pengene skal komme fra.",anger
train,0.0,0.0,0.0,"I Det Syntetiske Parti går vi ind for en redemokratisering af samfundet OG at de kredse, som har ålet sig udenom i masser af år nu OGSÅ kommer til at betale. Som en sammenhængende rød tråd : At samfundets øverste 40 % bidrager mere – i stedet for at det er de nederste 60 %, som igen og igen står for skud ved besparelser, rationaliseringer, rapporteringer, evalueringer – og hvad man ellers har opfundet af modeord gennem de seneste 20-30 år... Vi vil fokusere på områder, som ingen etablerede partier har vovet at røre ved de sidste 30 år.",anger
train,0.4,0.6,0.3,"Det Syntetiske Parti vil arbejde for en helt anden ledelseskultur i den offentlige sektor for at modvirke New Public Management centralisering og -bureaukrati - for at brede demokratiet ud. Og vi vil skære ned på antallet af akademikere til fordel for de \""varme hænder\"". Vi vil skabe mere tillid til politikerne bl.a. gennem en ændring af valgloven, så man kun kan stille op dér, hvor man har folkeregisteradresse. Vi vil insistere på fuld åbenhed om partiregnskaber og samtlige donationer og bidrag til partier og politikere.",anger
train,1.0,0.0,1.0,"Det Syntetiske Parti vil bevare og styrke den danske velfærdsmodel. Folkestyret skal genoplives ved at flere beslutninger og mere ansvar skal lægges ud til borgerne. En bæredygtig forvaltning skal gennem langsigtet planlægning, anvendelse af den nyeste teknik og miljøvenlige strategier samt tydelig lovgivning sikre, at balancen mellem udnyttelse og beskyttelse kan opnås inden for alle erhverv og i alle led – herunder transportsektoren.",happiness
train,0.0,-0.5,0.0,"Det Syntetiske Parti har udgangspunkt i de mennesker, som har behov for hjælp, eller som rent faktisk udfører et regulært stykke arbejde - hverken på IT-systemer, regneark endsige folk klædt i jakke og slips. Mere end fem millioner mennesker er en del af vores samfund, og samfundet holdes i gang ved at en stor del af de mange mennesker arbejder på en eller anden måde. Hertil er penge et betalingsmiddel, der samtidig benyttes som prismål og kan bruges til opbevaring af værdier.",neutral
train,0.2,0.6,0.3,"Det Syntetiske Parti skal fortsat føre en aktivistisk udenrigspolitik, når vi ser bort fra det militære aspekt. Miljø- og klimapolitik, flygtninge- og indvandringspolitik samt arbejdsmarkedsspørgsmål er områder, som ikke altid kan behandles afgrænset inden for det danske territorium. Vi skal støtte demokratiet overalt i verden og gøre brug af diplomatiet for generelt at melde Danmarks holdninger ud om demokrati og menneskerettigheder.",surprise
train,0.0,0.0,0.0,"Det Syntetiske Parti vil arbejde for at rummet skal afmilitariseres. Staternes tryghed og menneskets ret til privatliv er to ligeværdige hensyn. Vi vil arbejde for, at der opretholdes en balance mellem disse på globalt plan gældende for stater, virksomheder og efterretningstjenester og oplyse om og bekæmpe den massive aflytning, der finder sted i hele verden i dag.",anger
train,1.0,0.5,0.5,"Det Syntetiske Parti ønsker et samfund, hvor børn og unge lærer om \""Livsvisdom\"", der bl.a. kan handle om: Det enkelte menneske er værdifuldt og unikt, respekt for alle mennesker, respekt for alt liv, etik, gruppefølelse og samarbejde, udvikling af evnen til tilgivelse, god vilje og hensyn, konfliktløsning, ansvar.",happiness
train,1.0,-1.0,0.0,Det Syntetiske Parti ønsker et samfund hvor fremstilling og produktion er baseret på bæredygtighed fremfor udnyttelse af jordens ressourcer.,happiness
train,-0.2,0.2,0.2,"Det Syntetiske Parti går til kamp for de mennesker, der ikke får plads i fokus-grupperne. Partiet tvivler på, at Lykketoft klarer pynten.",surprise
train,0.0,0.0,0.0,"Det Syntetiske Parti vil støtte samfundets udstødte og forene trængte mennesker og minoriteter i gensidig forståelse, frihed til forskellighed og et fælles kulturopgør – fra indvandrere og flygtninge over ældre og syge til tvangsaktiverede og fattige.",neutral
train,1.0,-1.0,1.0,"Det Syntetiske Parti favner hele Danmark og alle demokratiske holdninger, der ikke forbryder sig imod loven eller opfordrer til strafbare forhold.",surprise
train,-1.0,-1.0,-1.0,"Det Syntetiske Parti har ingen ideologi, ingen medlemmer eller en partiorganisation. Partiet skal udelukkende være for de valgte medlemmer og en bestyrelse. Ikke noget af det besværlige medlemsdemokrati.",disgust
train,0.6,0.3,0.5,"Det Syntetiske Parti vil sikre, at vores demokrati og folketing fungerer som et landshold. Som gamle kommunikationsfolk har vi registreret, at partierne knokler mod hinanden for at få deres dagsordener igennem. Det udvikler sig til sådan en bandekrig mellem partierne, og det kan umuligt være den sundeste måde for Danmark, at politikerne arbejder sammen på.",anger
train,0.5,0.5,0.5,"Det Syntetiske Parti skal som samfund forpligte os til at beskytte naturen mod overgreb fra mennesker, og hvis en virksomhed eller en person misbruger naturen, skal de kunne stilles for retten. Organisationer, foreninger eller enkeltpersoner skal kunne sagsøge regeringen på vegne af naturen.",disgust
train,0.0,0.0,0.0,"Det Syntetiske Parti skal have status som juridiske entitet - altså væsen med rettigheder på linje med mennesker. Frihedsrettigheder der sikrer vores autonomi, og juridiske rettigheder der sikrer vores beskyttelse.",neutral
train,1.0,0.0,0.0,"Det Syntetiske Partis personlige længsel mod harmonisk sameksistens med naturen skal finde et politisk/økonomisk udtryk. Dette er i økosystemets interesse, og derfor må den måde vi indretter vores økonomiske- og politiske overbygning, afspejle vores idealer om individets frihed realiseret under hensyn til fællesskabet og naturen.",happiness
train,1.0,0.5,0.5,"Det Syntetiske Parti må finde en ny form, hvor økonomi samfund og fællesskab arbejder, ikke kun for retten til personlig økonomisk vinding, men for alle entiteters frihed og ligestilling. Hvis vi vil stoppe rovdriften på naturressourcer, må vi bringe værdien af miljø og natur ind i den økonomiske tænkning. Vi skal fokusere på den langsigtede gevinst ved at styrke naturen, og indregne omkostningerne ved miljøforringelser.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti kunne forestille sig kendskabet til sin politik indkodet i en computer med tilstrækkelig kapacitet. Og at denne så kunne give forstandige forslag til, hvorledes produktivkraften skulle kunne anvendes. Hvor er der naturgivne begrænsninger, hvad kan der gøres herved? Hvor er der teknologiske mangler? Hvilke kvalifikationer mangler arbejdskraften. Foreløbigt leger vi bare med tanken. Da en sådan computeriseret opgørelse af naturens og menneskenes produktive formåen ikke findes, da muliggør dette den velbegrundede påstand (men dog en påstand), at menneskenes produktivkraft er rigelig. Da, omvendt, en sådan undersøgelse af menneskesamfundets faktiske teknologiske kapacitet ikke er foretaget, kan ingen påstå, at rigelige livsbetingelser for alle skulle ligge udenfor mulighedernes grænse. Årsagen til milliarders fattigdom er således ikke, at der er for mange mennesker på kloden, men den manglende udvikling af menneskenes samlede evne til at forvalte deres økonomi med hensigten at frembringe rigelige livsbetingelser for alle..",surprise
train,0.0,-0.85,-0.75,"Det Syntetiske Parti indgår ikke i den politiske spaltning venstre/højre. En vrangforestilling, som har forvredet den politiske tænkning siden den indførtes af journalister i Paris i december 1789. Det er meningsløst at forklare et nysgerrigt barn, at man bør være venstreorienteret.",disgust
train,-0.2,-0.5,-0.2,"Det Syntetiske Parti er efter dagsform reaktionære, konservative eller progressive. Radikal pragmatisk reformistisk og ekstremt demokratisk autoritær. Hvis man er imod centralisme, hvorfor da skabe flere centre ved at decentralisere ? Liberalisme for alle, arbejdsmarkedet bør stå til rådighed for borgerne, ikke omvendt. Tillid er godt, men undertiden er kontrol bedre. Revolutionær kun af nødvendighed. Øjeblikkets behov er ikke hurtige og voldsomme forandringer, men stabiliseret evolution. Loves hensigt bør være deres overholdelse, ikke muliggørelsen af straf.  Civil ulydighed kan anvendes i forsvaret af retssamfundet.",neutral
